Fast_food,date,Charcuterie,Cheese,Cakes,Candy,Sausages,Cookies,Doughnuts,Hot_dogs,Energy_drinks,Ice_cream,Pastries,Pizza,Soft_drinks,Sports_drinks,Fast-food_restaurants,Alcoholic_drinks
28603.42857142857,2018-01-07,8581.857142857143,10513.285714285716,26253.0,29390.428571428572,3476.714285714286,11027.0,4937.285714285713,5830.999999999999,12937.142857142862,10345.714285714284,7312.5714285714275,5885.285714285715,30365.428571428583,2206.142857142857,3623.0,22514.42857142857
28605.714285714286,2018-01-14,8585.285714285714,10510.857142857145,26253.57142857143,29375.57142857143,3484.4285714285716,11027.714285714286,4945.571428571427,5832.428571428571,12945.000000000004,10350.571428571428,7319.142857142856,5882.4285714285725,30381.285714285725,2205.285714285714,3629.1428571428573,22516.571428571428
28604.42857142857,2018-01-21,8582.142857142857,10510.857142857145,26259.57142857143,29363.714285714286,3481.142857142857,11024.285714285716,4995.42857142857,5832.285714285714,12939.000000000004,10351.857142857141,7321.142857142856,5883.857142857144,30371.14285714287,2231.0,3632.285714285714,22516.999999999996
28601.85714285714,2018-01-28,8587.57142857143,10516.428571428572,26259.14285714286,29366.428571428572,3490.8571428571427,11024.142857142857,4954.571428571427,5822.5714285714275,12947.000000000004,10350.285714285712,7316.857142857141,5884.571428571429,30368.00000000001,2228.5714285714284,3636.0,22515.42857142857
28610.0,2018-02-04,8582.0,10507.571428571431,26258.0,29360.714285714286,3489.0,11021.57142857143,4929.42857142857,5828.5714285714275,12963.428571428576,10346.714285714284,7317.285714285713,5882.142857142858,30396.14285714287,2202.142857142857,3631.1428571428573,22523.999999999996
28605.285714285714,2018-02-11,8583.857142857143,10509.428571428572,26255.857142857145,29366.0,3489.714285714286,11053.428571428572,4930.999999999998,5839.285714285714,12949.571428571433,10350.571428571428,7326.5714285714275,5885.142857142858,30377.14285714287,2206.8571428571427,3640.4285714285716,22514.85714285714
28601.142857142855,2018-02-18,8584.57142857143,10510.428571428572,26260.285714285714,29365.285714285717,3485.0,11020.857142857143,4922.714285714284,5825.999999999999,12950.71428571429,10349.571428571428,7318.142857142856,5886.142857142858,30366.714285714297,2201.714285714286,3633.4285714285716,22516.28571428571
28601.714285714286,2018-02-25,8582.285714285714,10507.857142857145,26260.0,29340.14285714286,3483.4285714285716,11022.285714285716,4935.857142857141,5841.285714285714,12954.28571428572,10342.142857142855,7311.857142857141,5883.142857142858,30372.285714285725,2200.714285714286,3637.285714285714,22514.85714285714
28601.571428571428,2018-03-04,8584.0,10533.285714285716,26263.857142857145,29343.428571428572,3487.0,11023.57142857143,4941.714285714284,5837.142857142856,12949.428571428576,10348.714285714284,7321.5714285714275,5885.142857142858,30373.285714285725,2207.5714285714284,3633.714285714286,22512.142857142855
28601.285714285714,2018-03-11,8586.714285714286,10512.285714285716,26259.14285714286,29344.0,3486.285714285714,11020.142857142857,4946.714285714284,5833.714285714284,12960.142857142862,10347.857142857141,7313.857142857141,5882.571428571429,30399.00000000001,2197.8571428571427,3637.1428571428573,22513.571428571428
28602.85714285714,2018-03-18,8581.142857142857,10510.285714285716,26257.14285714286,29351.0,3496.714285714286,11016.142857142857,4939.857142857141,5823.857142857142,12953.71428571429,10336.142857142855,7313.142857142856,5882.4285714285725,30381.285714285725,2196.8571428571427,3675.857142857143,22516.42857142857
28601.285714285714,2018-03-25,8586.857142857143,10512.428571428572,26259.285714285714,29361.428571428572,3494.4285714285716,11022.142857142857,4931.285714285713,5825.428571428571,12955.857142857147,10457.142857142855,7315.5714285714275,5890.571428571429,30379.57142857144,2207.142857142857,3648.0,22514.28571428571
28602.285714285714,2018-04-01,8583.714285714286,10511.000000000002,26259.57142857143,29367.857142857145,3506.0,11019.714285714286,4944.42857142857,5820.5714285714275,12957.28571428572,10347.999999999998,7316.999999999999,5889.000000000001,30375.00000000001,2205.8571428571427,3632.1428571428573,22517.142857142855
28607.0,2018-04-08,8590.285714285714,10508.428571428572,26258.0,29351.285714285717,3514.714285714286,11017.714285714286,4929.857142857141,5830.142857142856,12966.142857142862,10361.285714285712,7314.142857142856,5895.4285714285725,30402.57142857144,2203.0,3627.0,22518.142857142855
28602.714285714286,2018-04-15,8598.857142857143,10508.285714285716,26260.57142857143,29351.14285714286,3526.4285714285716,11020.428571428572,4954.285714285713,5834.428571428571,12965.000000000004,10352.857142857141,7320.42857142857,5894.285714285715,30395.285714285725,2210.5714285714284,3629.5714285714284,22514.28571428571
28599.571428571428,2018-04-22,8590.714285714286,10508.000000000002,26254.428571428572,29332.285714285717,3495.285714285714,11016.857142857143,4945.571428571427,5832.285714285714,12958.28571428572,10339.571428571428,7313.42857142857,5892.857142857144,30379.428571428583,2195.285714285714,3632.4285714285716,22519.571428571428
28601.571428571428,2018-04-29,8586.0,10511.714285714288,26256.285714285714,29346.0,3493.285714285714,11017.428571428572,4929.999999999998,5826.285714285714,12961.28571428572,10326.714285714284,7319.285714285713,5885.4285714285725,30368.57142857144,2203.142857142857,3633.857142857143,22524.28571428571
28602.142857142855,2018-05-06,8582.714285714286,10514.285714285716,26255.714285714286,29337.714285714286,3517.5714285714284,11016.142857142857,4931.285714285713,5834.857142857142,12951.857142857147,10324.571428571428,7312.857142857141,5890.285714285715,30372.857142857156,2199.714285714286,3635.4285714285716,22518.571428571428
28601.714285714286,2018-05-13,8580.57142857143,10509.714285714288,26255.0,29346.285714285717,3517.4285714285716,11016.0,4912.42857142857,5825.999999999999,12955.71428571429,10324.142857142855,7313.285714285713,5886.285714285715,30363.14285714287,2211.5714285714284,3636.1428571428573,22514.999999999996
28601.571428571428,2018-05-20,8583.0,10509.857142857145,26254.857142857145,29342.285714285717,3513.5714285714284,11018.0,4928.714285714284,5830.142857142856,12955.571428571433,10333.571428571428,7313.142857142856,5886.142857142858,30366.00000000001,2211.8571428571427,3635.857142857143,22516.714285714283
