Fast_food,date,Charcuterie,Cheese,Cakes,Candy,Sausages,Cookies,Doughnuts,Hot_dogs,Energy_drinks,Ice_cream,Pastries,Pizza,Soft_drinks,Sports_drinks,Fast-food_restaurants,Alcoholic_drinks
73.14285714285714,2018-01-07,29.57142857142857,33.714285714285715,20.0,73.57142857142858,12.428571428571429,0.0,41.42857142857143,0.0,26.714285714285715,13.714285714285714,0.0,24.857142857142854,86.0,0.0,0.0,146.42857142857142
74.42857142857142,2018-01-14,30.57142857142857,34.714285714285715,28.57142857142857,74.14285714285715,13.428571428571429,0.0,47.714285714285715,0.0,26.42857142857143,13.0,0.0,26.57142857142857,80.14285714285715,0.0,0.0,145.57142857142856
77.99999999999999,2018-01-21,33.85714285714286,34.57142857142857,26.285714285714285,79.57142857142858,16.714285714285715,0.0,49.57142857142857,0.0,24.714285714285715,21.428571428571427,0.0,26.57142857142857,85.00000000000001,0.0,0.0,141.28571428571428
74.14285714285714,2018-01-28,31.0,36.0,31.857142857142858,78.57142857142858,13.857142857142858,0.0,44.57142857142857,0.0,20.428571428571427,12.142857142857142,0.0,25.428571428571427,82.14285714285715,0.0,0.0,134.57142857142856
76.57142857142857,2018-02-04,27.142857142857142,34.57142857142857,26.57142857142857,69.14285714285715,10.0,0.0,42.57142857142857,0.0,21.857142857142858,11.142857142857142,0.0,22.428571428571427,104.85714285714286,0.0,0.0,134.14285714285714
74.28571428571428,2018-02-11,27.285714285714285,33.57142857142857,21.857142857142854,65.42857142857143,10.142857142857142,0.0,42.57142857142857,0.0,19.57142857142857,12.714285714285714,0.0,24.0,83.85714285714286,0.0,0.0,139.57142857142856
75.71428571428571,2018-02-18,27.57142857142857,35.142857142857146,21.285714285714285,66.14285714285715,10.428571428571429,0.0,42.857142857142854,0.0,20.142857142857142,13.428571428571429,0.0,23.714285714285715,83.42857142857143,0.0,0.0,140.0
72.71428571428571,2018-02-25,28.0,36.42857142857143,24.57142857142857,67.85714285714286,10.857142857142858,0.0,43.42857142857143,0.0,19.57142857142857,9.428571428571429,0.0,26.142857142857142,83.85714285714286,0.0,0.0,139.57142857142856
74.99999999999999,2018-03-04,28.857142857142854,33.714285714285715,26.57142857142857,63.57142857142858,11.714285714285714,0.0,44.285714285714285,0.0,20.285714285714285,12.714285714285714,0.0,21.428571428571427,86.57142857142858,0.0,0.0,134.42857142857142
74.14285714285714,2018-03-11,29.142857142857142,34.142857142857146,24.714285714285715,66.14285714285715,12.0,0.0,39.857142857142854,0.0,23.285714285714285,11.571428571428571,0.0,25.857142857142854,83.85714285714286,0.0,0.0,129.71428571428572
75.57142857142857,2018-03-18,24.428571428571427,36.142857142857146,26.142857142857142,65.14285714285715,7.285714285714286,0.0,43.0,0.0,25.285714285714285,13.285714285714286,0.0,20.57142857142857,86.0,0.0,0.0,129.85714285714286
78.71428571428571,2018-03-25,30.857142857142854,34.0,26.285714285714285,69.85714285714286,13.714285714285714,0.0,45.14285714285714,0.0,23.714285714285715,15.285714285714286,0.0,26.285714285714285,88.71428571428572,0.0,0.0,130.14285714285714
