Edible_plants,date,Fruit_dishes,Vegetable_dishes,Tea,Nutrition_guides,Dietetics,Drinking_water
24361.57142857145,2018-01-07,8829.428571428567,15659.57142857143,6328.999999999999,1439.857142857143,4846.857142857143,9274.714285714286
24362.857142857163,2018-01-14,8833.428571428567,15660.285714285714,6327.999999999999,1488.0,4841.714285714286,9277.142857142857
24360.57142857145,2018-01-21,8828.999999999995,15657.57142857143,6330.142857142856,1475.7142857142858,4845.857142857143,9272.714285714286
24359.57142857145,2018-01-28,8834.428571428567,15660.142857142857,6329.428571428571,1499.857142857143,4841.571428571428,9268.142857142857
24358.857142857163,2018-02-04,8830.428571428567,15660.57142857143,6329.142857142856,1534.4285714285713,4840.857142857143,9268.285714285714
24360.57142857145,2018-02-11,8834.857142857138,15657.428571428572,6329.5714285714275,1524.5714285714284,4840.285714285715,9274.0
24356.57142857145,2018-02-18,8836.28571428571,15657.0,6327.142857142856,1477.142857142857,4844.428571428572,9276.142857142857
24360.857142857163,2018-02-25,8829.28571428571,15656.857142857143,6323.999999999999,1473.857142857143,4846.714285714286,9267.714285714286
24367.857142857163,2018-03-04,8836.71428571428,15659.428571428572,6326.857142857142,1530.2857142857142,4840.0,9274.428571428572
24360.42857142859,2018-03-11,8830.857142857138,15662.142857142857,6327.5714285714275,1514.142857142857,4839.285714285715,9271.142857142857
24361.285714285736,2018-03-18,8828.857142857138,15655.285714285714,6327.999999999999,1486.0,4848.285714285715,9270.57142857143
24357.285714285736,2018-03-25,8831.999999999995,15656.857142857143,6326.285714285714,1471.142857142857,4843.857142857143,9271.0
24361.142857142877,2018-04-01,8837.571428571424,15659.428571428572,6326.714285714284,1445.5714285714284,4842.857142857143,9266.857142857143
24360.285714285736,2018-04-08,8831.428571428567,15659.714285714286,6331.857142857142,1463.142857142857,4843.428571428572,9267.57142857143
24360.714285714304,2018-04-15,8838.28571428571,15663.0,6329.428571428571,1476.0,4852.714285714286,9277.0
24360.285714285736,2018-04-22,8830.571428571424,15654.857142857143,6329.428571428571,1485.5714285714284,4849.714285714286,9273.57142857143
24360.857142857163,2018-04-29,8826.28571428571,15655.142857142857,6325.5714285714275,1652.142857142857,4842.0,9269.0
24360.142857142877,2018-05-06,8825.999999999995,15657.428571428572,6329.857142857142,1507.142857142857,4845.285714285715,9270.57142857143
24360.142857142877,2018-05-13,8829.999999999995,15662.857142857143,6324.714285714284,1462.7142857142858,4844.142857142858,9270.714285714286
24359.714285714304,2018-05-20,8829.428571428567,15658.857142857143,6325.142857142856,1492.4285714285713,4843.285714285715,9270.285714285714
24358.00000000002,2018-05-27,8827.857142857138,15656.142857142857,6326.999999999999,1484.7142857142858,4850.714285714286,9272.142857142857
24363.142857142877,2018-06-03,8826.28571428571,15656.428571428572,6324.5714285714275,1460.0,4852.142857142858,9278.857142857143
24359.857142857163,2018-06-10,8826.999999999995,15657.142857142857,6324.285714285714,1453.7142857142858,4842.571428571428,9275.285714285714
24359.857142857163,2018-06-17,8828.71428571428,15658.142857142857,6325.714285714284,1441.2857142857142,4837.857142857143,9278.285714285714
24360.285714285736,2018-06-24,8831.999999999995,15655.714285714286,6325.999999999999,1423.7142857142858,4838.142857142858,9277.714285714286
24359.714285714304,2018-07-01,8829.428571428567,15657.0,6324.5714285714275,1439.857142857143,4845.714285714286,9273.285714285714
24368.714285714304,2018-07-08,8826.142857142851,15666.57142857143,6324.5714285714275,1448.2857142857142,4838.0,9278.142857142857
24360.142857142877,2018-07-15,8827.571428571424,15654.57142857143,6328.714285714284,1462.5714285714284,4839.428571428572,9274.0
24361.00000000002,2018-07-22,8827.142857142851,15655.714285714286,6327.857142857142,1432.2857142857142,4839.428571428572,9270.857142857143
24361.57142857145,2018-07-29,8825.28571428571,15654.57142857143,6327.714285714284,1411.5714285714284,4840.714285714286,9270.0
24360.57142857145,2018-08-05,8826.28571428571,15659.714285714286,6326.5714285714275,1400.2857142857142,4839.571428571428,9269.285714285714
24362.857142857163,2018-08-12,8828.28571428571,15657.285714285714,6324.999999999999,1413.7142857142858,4846.0,9271.428571428572
24360.285714285736,2018-08-19,8827.999999999995,15656.0,6328.285714285714,1381.5714285714284,4836.142857142858,9270.285714285714
24360.00000000002,2018-08-26,8827.428571428567,15655.0,6327.999999999999,1415.0,4842.428571428572,9269.142857142857
24359.714285714304,2018-09-02,8827.71428571428,15655.857142857143,6327.285714285714,1450.0,4840.857142857143,9268.285714285714
24360.142857142877,2018-09-09,8826.28571428571,15655.714285714286,6324.714285714284,1493.7142857142858,4836.0,9269.0
24359.00000000002,2018-09-16,8825.142857142851,15655.142857142857,6326.999999999999,1525.5714285714284,4838.0,9270.285714285714
24360.142857142877,2018-09-23,8825.71428571428,15661.142857142857,6324.714285714284,1507.857142857143,4845.0,9269.285714285714
24357.00000000002,2018-09-30,8829.428571428567,15657.714285714286,6326.999999999999,1505.857142857143,4839.571428571428,9268.857142857143
24361.42857142859,2018-10-07,8822.999999999995,15654.0,6327.999999999999,1539.0,4840.0,9268.285714285714
24358.00000000002,2018-10-14,8826.857142857138,15655.0,6325.285714285714,1496.142857142857,4840.571428571428,9268.57142857143
24359.857142857163,2018-10-21,8823.142857142851,15656.142857142857,6328.714285714284,1503.4285714285713,4841.714285714286,9267.428571428572
24360.57142857145,2018-10-28,8826.428571428567,15663.428571428572,6328.714285714284,1492.4285714285713,4841.0,9270.142857142857
24357.42857142859,2018-11-04,8825.142857142851,15655.285714285714,6327.285714285714,1474.5714285714284,4839.571428571428,9267.714285714286
24363.00000000002,2018-11-11,8823.571428571424,15657.857142857143,6326.714285714284,1482.4285714285713,4835.428571428572,9267.285714285714
24359.42857142859,2018-11-18,8824.857142857138,15657.0,6323.857142857142,1488.5714285714284,4840.571428571428,9267.57142857143
24359.714285714304,2018-11-25,8825.142857142851,15654.142857142857,6324.142857142856,1421.142857142857,4833.428571428572,9268.714285714286
24360.57142857145,2018-12-02,8823.857142857138,15654.142857142857,6325.714285714284,1496.142857142857,4838.0,9270.428571428572
24369.00000000002,2018-12-09,8823.71428571428,15673.714285714286,6325.428571428571,1494.7142857142858,4835.0,9268.57142857143
24358.857142857163,2018-12-16,8822.28571428571,15654.57142857143,6324.999999999999,1464.4285714285713,4828.857142857143,9267.714285714286
24358.142857142877,2018-12-23,8824.857142857138,15655.714285714286,6325.142857142856,1395.5714285714284,4829.142857142858,9267.285714285714
24358.142857142877,2018-12-30,8821.428571428567,15657.857142857143,6327.285714285714,1340.5714285714284,4831.857142857143,9267.857142857143
24359.285714285736,2019-01-06,8823.71428571428,15655.0,6326.857142857142,1398.0,4833.0,9267.285714285714
24359.142857142877,2019-01-13,8826.28571428571,15654.0,6329.999999999999,1484.2857142857142,4835.571428571428,9267.857142857143
24362.42857142859,2019-01-20,8828.999999999995,15655.714285714286,6327.714285714284,1575.4285714285713,4842.0,9269.0
24359.142857142877,2019-01-27,8826.857142857138,15654.285714285714,6325.5714285714275,1583.2857142857142,4837.428571428572,9269.428571428572
24359.57142857145,2019-02-03,8827.142857142851,15655.714285714286,6325.428571428571,1623.857142857143,4841.428571428572,9270.142857142857
24359.42857142859,2019-02-10,8825.571428571424,15656.57142857143,6325.857142857142,1706.857142857143,4838.285714285715,9270.57142857143
24360.00000000002,2019-02-17,8823.571428571424,15660.428571428572,6325.714285714284,1586.7142857142858,4842.0,9272.0
24361.42857142859,2019-02-24,8824.999999999995,15660.57142857143,6327.857142857142,1562.142857142857,4843.571428571428,9271.57142857143
24359.00000000002,2019-03-03,8824.28571428571,15656.285714285714,6327.999999999999,1610.857142857143,4834.571428571428,9268.57142857143
24362.714285714304,2019-03-10,8823.428571428567,15658.428571428572,6327.142857142856,1580.142857142857,4833.428571428572,9269.57142857143
24358.142857142877,2019-03-17,8825.999999999995,15657.285714285714,6325.428571428571,1578.857142857143,4834.857142857143,9268.428571428572
24358.714285714304,2019-03-24,8822.857142857138,15657.285714285714,6325.428571428571,1592.0,4835.571428571428,9272.428571428572
24360.857142857163,2019-03-31,8827.999999999995,15658.428571428572,6327.428571428571,1570.142857142857,4833.571428571428,9269.57142857143
24361.142857142877,2019-04-07,8824.71428571428,15655.142857142857,6327.5714285714275,1560.4285714285713,4833.571428571428,9267.285714285714
24358.285714285736,2019-04-14,8824.428571428567,15653.714285714286,6329.142857142856,1530.142857142857,4841.285714285715,9268.857142857143
24357.42857142859,2019-04-21,8823.71428571428,15656.0,6328.142857142856,1480.4285714285713,4830.0,9269.428571428572
24361.714285714304,2019-04-28,8823.71428571428,15656.285714285714,6326.428571428571,1530.142857142857,4837.571428571428,9269.428571428572
24357.57142857145,2019-05-05,8822.857142857138,15655.714285714286,6325.999999999999,1516.5714285714284,4840.285714285715,9269.428571428572
24360.00000000002,2019-05-12,8822.428571428567,15655.714285714286,6326.285714285714,1521.142857142857,4833.571428571428,9268.428571428572
24357.857142857163,2019-05-19,8824.999999999995,15653.428571428572,6326.714285714284,1518.0,4833.285714285715,9270.57142857143
24365.857142857163,2019-05-26,8820.999999999995,15659.857142857143,6325.142857142856,1495.0,4831.571428571428,9270.285714285714
24361.57142857145,2019-06-02,8824.857142857138,15657.714285714286,6323.142857142856,1471.0,4843.857142857143,9269.714285714286
24356.714285714304,2019-06-09,8826.428571428567,15656.428571428572,6326.5714285714275,1480.4285714285713,4831.857142857143,9270.285714285714
24360.285714285736,2019-06-16,8823.999999999995,15657.714285714286,6330.714285714284,1477.7142857142858,4835.142857142858,9269.285714285714
24357.285714285736,2019-06-23,8822.71428571428,15669.57142857143,6325.142857142856,1450.5714285714284,4842.428571428572,9269.57142857143
24359.142857142877,2019-06-30,8822.999999999995,15653.142857142857,6324.999999999999,1436.857142857143,4859.0,9270.857142857143
24363.714285714304,2019-07-07,8821.28571428571,15656.285714285714,6325.428571428571,1435.142857142857,4851.714285714286,9269.714285714286
24360.857142857163,2019-07-14,8825.71428571428,15654.142857142857,6327.285714285714,1434.142857142857,4856.857142857143,9272.57142857143
24357.142857142877,2019-07-21,8823.28571428571,15653.57142857143,6326.5714285714275,1449.7142857142858,4852.0,9268.857142857143
24359.714285714304,2019-07-28,8824.142857142851,15655.142857142857,6326.142857142856,1458.2857142857142,4852.0,9267.57142857143
24359.57142857145,2019-08-04,8824.571428571424,15653.714285714286,6328.142857142856,1412.0,4855.428571428572,9268.714285714286
24356.857142857163,2019-08-11,8821.857142857138,15652.857142857143,6325.142857142856,1437.7142857142858,4854.714285714286,9269.285714285714
24356.42857142859,2019-08-18,8823.28571428571,15654.428571428572,6325.857142857142,1456.4285714285713,4853.0,9271.0
24361.142857142877,2019-08-25,8825.28571428571,15655.428571428572,6325.857142857142,1451.5714285714284,4862.428571428572,9272.714285714286
24356.714285714304,2019-09-01,8822.857142857138,15652.285714285714,6323.5714285714275,1475.0,4869.571428571428,9267.428571428572
24357.57142857145,2019-09-08,8821.571428571424,15654.285714285714,6327.857142857142,1489.2857142857142,4851.714285714286,9267.0
24361.57142857145,2019-09-15,8822.428571428567,15655.0,6325.5714285714275,1491.4285714285713,4858.571428571428,9268.714285714286
24358.857142857163,2019-09-22,8821.999999999995,15655.285714285714,6324.5714285714275,1499.4285714285713,4866.0,9269.285714285714
24357.42857142859,2019-09-29,8820.999999999995,15655.857142857143,6324.5714285714275,1589.857142857143,4861.571428571428,9268.857142857143
24359.142857142877,2019-10-06,8822.571428571424,15654.428571428572,6330.714285714284,1613.0,5103.142857142858,9268.0
24360.42857142859,2019-10-13,8820.999999999995,15656.714285714286,6326.142857142856,1625.4285714285713,4919.714285714286,9268.428571428572
24376.285714285736,2019-10-20,8820.28571428571,15655.428571428572,6325.999999999999,1636.7142857142858,4863.714285714286,9269.714285714286
24359.857142857163,2019-10-27,8817.999999999995,15655.0,6325.714285714284,1648.7142857142858,4861.142857142858,9269.285714285714
24358.857142857163,2019-11-03,8821.28571428571,15655.428571428572,6327.5714285714275,1586.0,4858.428571428572,9268.857142857143
24360.142857142877,2019-11-10,8820.571428571424,15655.57142857143,6326.857142857142,1666.0,4860.285714285715,9269.428571428572
24358.42857142859,2019-11-17,8825.142857142851,15657.0,6324.857142857142,1659.0,4861.428571428572,9268.57142857143
24359.857142857163,2019-11-24,8821.71428571428,15657.142857142857,6325.999999999999,1635.7142857142858,4854.857142857143,9268.714285714286
24358.857142857163,2019-12-01,8823.857142857138,15656.285714285714,6325.999999999999,1511.857142857143,5113.0,9271.0
24361.857142857163,2019-12-08,8819.428571428567,15658.428571428572,6328.5714285714275,1571.0,4859.571428571428,9268.0
24357.285714285736,2019-12-15,8820.857142857138,15655.142857142857,6326.5714285714275,1522.7142857142858,4862.285714285715,9267.285714285714
24358.714285714304,2019-12-22,8821.428571428567,15661.142857142857,6328.999999999999,1458.857142857143,4858.285714285715,9268.57142857143
24359.714285714304,2019-12-29,8820.999999999995,15656.714285714286,6327.714285714284,1363.142857142857,4851.714285714286,9275.142857142857
24358.714285714304,2020-01-05,8825.857142857138,15656.857142857143,6328.5714285714275,3448.5714285714284,4860.285714285715,9269.0
24365.285714285736,2020-01-12,8824.71428571428,15680.285714285714,6327.999999999999,1602.0,4863.142857142858,9273.142857142857
24360.714285714304,2020-01-19,8823.571428571424,15657.142857142857,6327.142857142856,1573.5714285714284,4863.428571428572,9272.142857142857
24363.285714285736,2020-01-26,8829.571428571424,15665.857142857143,6328.5714285714275,1566.142857142857,4864.0,9269.142857142857
24361.857142857163,2020-02-02,8823.428571428567,15660.142857142857,6329.857142857142,1585.2857142857142,4860.285714285715,9273.714285714286
24364.857142857163,2020-02-09,8821.571428571424,15662.857142857143,6328.142857142856,1612.0,4862.285714285715,9274.0
24358.857142857163,2020-02-16,8822.142857142851,15656.57142857143,6327.999999999999,1543.0,4883.714285714286,9267.428571428572
24359.714285714304,2020-02-23,8822.428571428567,15658.142857142857,6328.714285714284,1525.2857142857142,4859.285714285715,9265.57142857143
24358.857142857163,2020-03-01,8824.857142857138,15655.285714285714,6326.428571428571,1573.857142857143,4859.285714285715,9266.428571428572
24360.42857142859,2020-03-08,8820.428571428567,15654.857142857143,6326.285714285714,1556.2857142857142,4873.0,9267.285714285714
24359.857142857163,2020-03-15,8822.428571428567,15655.285714285714,6325.857142857142,1490.142857142857,4853.285714285715,9268.285714285714
24361.285714285736,2020-03-22,8823.999999999995,15654.857142857143,6326.5714285714275,1440.0,4852.857142857143,9267.57142857143
24391.42857142859,2020-03-29,8822.857142857138,15679.0,6326.285714285714,1460.5714285714284,4854.428571428572,9267.0
24357.57142857145,2020-04-05,8822.28571428571,15659.857142857143,6327.142857142856,1490.2857142857142,4857.857142857143,9269.0
24359.42857142859,2020-04-12,8822.857142857138,15660.285714285714,6325.285714285714,1478.4285714285713,4857.857142857143,9267.285714285714
24359.714285714304,2020-04-19,8826.857142857138,15660.142857142857,6324.142857142856,1541.7142857142858,4855.714285714286,9268.285714285714
24358.57142857145,2020-04-26,8826.857142857138,15659.714285714286,6323.999999999999,1570.4285714285713,4856.142857142858,9268.285714285714
24360.714285714304,2020-05-03,8824.28571428571,15682.428571428572,6326.714285714284,1524.2857142857142,4857.714285714286,9266.714285714286
24358.57142857145,2020-05-10,8826.28571428571,15671.142857142857,6330.714285714284,1501.7142857142858,4864.285714285715,9269.428571428572
24358.00000000002,2020-05-17,8825.142857142851,15655.57142857143,6327.285714285714,1503.857142857143,4860.142857142858,9267.714285714286
24359.42857142859,2020-05-24,8826.28571428571,15660.142857142857,6326.285714285714,1485.5714285714284,4856.0,9269.57142857143
24360.42857142859,2020-05-31,8825.857142857138,15656.142857142857,6326.5714285714275,1460.0,4854.428571428572,9266.857142857143
24358.00000000002,2020-06-07,8826.71428571428,15655.285714285714,6325.142857142856,1425.4285714285713,4863.142857142858,9267.714285714286
24360.00000000002,2020-06-14,8822.428571428567,15652.714285714286,6327.999999999999,1437.4285714285713,4850.0,9267.142857142857
24356.285714285736,2020-06-21,8824.571428571424,15659.0,6325.857142857142,1446.5714285714284,4855.0,9267.857142857143
