Fast_food,Charcuterie,Cheese,date,Cakes,Candy,Sausages,Cookies,Doughnuts,Hot_dogs,Energy_drinks,Ice_cream,Pastries,Pizza,Soft_drinks,Sports_drinks,Fast-food_restaurants,Alcoholic_drinks
0.0,0.0,16.857142857142858,2018-01-07,0.0,20.142857142857142,0.0,7.857142857142857,35.85714285714286,0.0,0.0,5.714285714285714,0.0,7.0,0.0,0.0,0.0,65.0
0.0,0.0,26.0,2018-01-14,0.0,39.714285714285715,0.0,9.571428571428571,44.42857142857143,0.0,0.0,9.428571428571429,0.0,9.571428571428571,0.0,0.0,0.0,73.0
0.0,0.0,27.285714285714285,2018-01-21,0.0,42.57142857142857,0.0,8.714285714285714,46.714285714285715,0.0,0.0,12.428571428571429,0.0,14.285714285714286,0.0,0.0,0.0,74.71428571428572
0.0,0.0,31.857142857142858,2018-01-28,0.0,48.42857142857143,0.0,10.0,34.285714285714285,0.0,0.0,15.857142857142858,0.0,10.285714285714286,0.0,0.0,0.0,74.57142857142858
0.0,0.0,26.285714285714285,2018-02-04,0.0,42.714285714285715,0.0,5.714285714285714,38.42857142857143,0.0,0.0,12.428571428571429,0.0,11.571428571428571,0.0,0.0,0.0,72.0
0.0,0.0,27.285714285714285,2018-02-11,0.0,39.857142857142854,0.0,7.571428571428571,45.57142857142857,0.0,0.0,11.142857142857142,0.0,12.857142857142858,0.0,0.0,0.0,69.14285714285715
0.0,0.0,30.571428571428573,2018-02-18,0.0,49.857142857142854,0.0,10.571428571428571,37.714285714285715,0.0,0.0,13.285714285714286,0.0,15.0,0.0,0.0,0.0,81.14285714285715
0.0,0.0,38.714285714285715,2018-02-25,0.0,58.142857142857146,0.0,7.0,41.42857142857143,0.0,0.0,11.571428571428571,0.0,14.857142857142858,0.0,0.0,0.0,71.71428571428572
0.0,0.0,30.714285714285715,2018-03-04,0.0,40.57142857142857,0.0,9.571428571428571,37.14285714285714,0.0,0.0,12.714285714285714,0.0,15.142857142857142,0.0,0.0,0.0,77.14285714285715
0.0,0.0,31.0,2018-03-11,0.0,40.285714285714285,0.0,11.0,42.285714285714285,0.0,0.0,14.571428571428571,0.0,14.571428571428571,0.0,0.0,0.0,75.42857142857144
0.0,0.0,29.857142857142858,2018-03-18,0.0,47.57142857142857,0.0,7.714285714285714,38.285714285714285,0.0,0.0,12.0,0.0,13.714285714285714,0.0,0.0,0.0,69.42857142857144
0.0,0.0,20.714285714285715,2018-03-25,0.0,64.42857142857143,0.0,12.714285714285714,35.57142857142857,0.0,0.0,10.0,0.0,16.571428571428573,0.0,0.0,0.0,71.57142857142858
0.0,0.0,17.714285714285715,2018-04-01,0.0,34.142857142857146,0.0,7.857142857142857,30.142857142857142,0.0,0.0,8.714285714285714,0.0,9.571428571428571,0.0,0.0,0.0,65.14285714285715
0.0,0.0,25.0,2018-04-08,0.0,47.714285714285715,0.0,7.428571428571429,38.285714285714285,0.0,0.0,9.285714285714286,0.0,12.142857142857142,0.0,0.0,0.0,73.0
0.0,0.0,24.571428571428573,2018-04-15,0.0,51.714285714285715,0.0,8.0,36.14285714285714,0.0,0.0,10.857142857142858,0.0,12.428571428571429,0.0,0.0,0.0,66.0
0.0,0.0,26.0,2018-04-22,0.0,38.142857142857146,0.0,7.428571428571429,48.142857142857146,0.0,0.0,12.714285714285714,0.0,16.0,0.0,0.0,0.0,72.28571428571429
0.0,0.0,22.857142857142858,2018-04-29,0.0,34.57142857142857,0.0,5.142857142857143,50.142857142857146,0.0,0.0,13.857142857142858,0.0,11.857142857142858,0.0,0.0,0.0,60.42857142857144
0.0,0.0,23.142857142857142,2018-05-06,0.0,29.142857142857142,0.0,6.714285714285714,55.285714285714285,0.0,0.0,9.142857142857142,0.0,11.857142857142858,0.0,0.0,0.0,63.85714285714286
0.0,0.0,28.142857142857142,2018-05-13,0.0,32.857142857142854,0.0,5.428571428571429,51.57142857142857,0.0,0.0,11.0,0.0,11.428571428571429,0.0,0.0,0.0,80.71428571428572
0.0,0.0,25.714285714285715,2018-05-20,0.0,36.142857142857146,0.0,6.428571428571429,43.42857142857143,0.0,0.0,13.142857142857142,0.0,15.142857142857142,0.0,0.0,0.0,76.0
